,id,eng_lemma,swe_lemma,status,pos,src
5834,ICT3197,sporadic,sporadisk,bronze,N?,ICT
5835,ICT3198,spots,platser,bronze,N?,ICT
5836,ICT3199,spread,spridning,bronze,N?,ICT
5837,ICT3200,spreading code,spridningskod,bronze,N?,ICT
5838,ICT3201,spreadsheet,kalkylblad,bronze,N?,ICT
5839,GF1352,spreadsheet,kalkylark,silver,N,GF
5840,ACM913,Spreadsheets,,bronze,N?,ACM
5841,ACM1468,Spreadsheets,Kalkylering,bronze,N?,ACM
5842,ICT3202,spring,vår,bronze,N?,ICT
5843,GF1353,square,kvadrat,silver,N,GF
5844,ACM673,Stability (and instability),,bronze,N?,ACM
5845,ICT3203,stable,stabil,bronze,N?,ICT
5846,GF1354,stack,stack,silver,N,GF
5847,ACM224,Stack-oriented processors [**],Stackorienterade processorer [**],bronze,N?,ACM
5848,ICT3204,Staff,personal,bronze,N?,ICT
5849,ACM1418,Staffing,Bemanning,bronze,N?,ACM
5850,ICT3205,stage,steget,bronze,N?,ICT
5851,ICT3206,stale,unken,bronze,N?,ICT
5852,ICT3207,stamp stamps stamped,stämpel stämplar stämplat,bronze,N?,ICT
5853,ICT3208,stand-alone,fristående,bronze,N?,ICT
5854,ACM1099,Stand-alone systems [**],Fristående system [**],bronze,N?,ACM
5855,GF1355,standard algorithm,standardalgoritm,silver,N,GF
5856,ACM168,Standard cells [**],Standardceller [**],bronze,N?,ACM
5857,GF1356,standard class,standardklass,silver,N,GF
5858,GF1357,standard library,standardbibliotek,silver,N,GF
5859,ICT3209,standard standards standardization standardized,standardnormer standardisering standardiseras,bronze,N?,ICT
5860,GF1358,standard,standard,silver,N,GF
5861,ACM948,Standardization,,bronze,N?,ACM
5862,ICT3210,standardization bodies,standardiseringsorgan,bronze,N?,ICT
5863,ACM1133,Standards,Standarder,bronze,N?,ACM
5864,ACM1277,Standards,Standarder,bronze,N?,ACM
5865,ACM1341,Standards,Standarder,bronze,N?,ACM
5866,ACM317,Standards,Standarder,bronze,N?,ACM
5867,ACM342,Standards,Standarder,bronze,N?,ACM
5868,ACM417,Standards,Standarder,bronze,N?,ACM
5869,ACM903,Standards,Standarder,bronze,N?,ACM
5870,ACM555,Standards (e.g.,Standarder (t.ex. DES,bronze,N?,ACM
5871,ACM271,Standards (e.g.,Standarder (t.ex.,bronze,N?,ACM
5872,ICT3211,standards-setting,standarder-inställningen,bronze,N?,ICT
5873,ICT3212,standby stand-by,passnings,bronze,N?,ICT
5874,ICT3213,stands,står,bronze,N?,ICT
5875,ICT3214,start starts starting started starter,starta startar igång starter,bronze,N?,ICT
5876,GF1359,start, börja,silver,V,GF
5877,ICT3215,startup,nystartat,bronze,N?,ICT
5878,ICT3217,state chart,tillståndsdiagram,bronze,N?,ICT
5879,ACM333,State diagrams,Tillståndsdiagram,bronze,N?,ACM
5880,ICT3216,state states stateful,tillstånd tillståndet tillståndskänslig,bronze,N?,ICT
5881,GF1360,state, konstatera,silver,V,GF
5882,GF1361,state,tillstånd,silver,N,GF
5883,ICT3218,stateless,statslös,bronze,N?,ICT
5884,ICT3219,statement,uttalande,bronze,N?,ICT
5885,GF1362,statement,sats,silver,N,GF
5886,ICT3220,static,statisk,bronze,N?,ICT
5887,GF1363,static,statisk,silver,A,GF
5888,ACM63,Static memory (SRAM),Statiskt minne (SRAM),bronze,N?,ACM
5889,GF1364,static memory,statiskt minne,silver,N,GF
5890,GF1365,static random-access memory,statiskt minne,silver,N,GF
5891,ICT3221,static wireless ad hoc networks,statiska trådlöst ad hoc-nätverk,bronze,N?,ICT
5892,ICT3222,station stations,station stationer,bronze,N?,ICT
5893,ICT3223,stationary,stationär,bronze,N?,ICT
5894,ACM1207,Statistical,Statistisk,bronze,N?,ACM
5895,GF1366,statistical,statistisk,silver,A,GF
5896,ACM1217,Statistical,Statistiska,bronze,N?,ACM
5897,ACM794,Statistical computing,,bronze,N?,ACM
5898,ACM866,Statistical databases,Statistiska databaser,bronze,N?,ACM
5899,ACM353,Statistical methods,Statistiska metoder,bronze,N?,ACM
5900,ACM795,Statistical software,,bronze,N?,ACM
5901,ACM1342,Statistics,Statistik,bronze,N?,ACM
5902,ICT3224,statistics statistical statistically,statistik statistisk statist,bronze,N?,ICT
5903,GF1367,statistics,statistik,silver,N,GF
5904,ICT3225,status,status,bronze,N?,ICT
5905,ICT3226,stays,stannar ,bronze,N?,ICT
5906,ICT3227,stealth malware,smyg skadlig kod,bronze,N?,ICT
5907,ICT3229,steer-by-wire,styr via tråd???,bronze,N?,ICT
5908,ICT3228,steering,styr,bronze,N?,ICT
5909,ICT3230,step height,steghöjd,bronze,N?,ICT
5910,ICT3231,stepped,intensifieras,bronze,N?,ICT
5911,ACM1198,Stereo,Stereo,bronze,N?,ACM
5912,ICT3232,stereo,stereo,bronze,N?,ICT
5913,GF1368,stereo,stereo,silver,N,GF
5914,ICT3233,stewardship,förvaltarskap,bronze,N?,ICT
5915,ACM742,Stiff equations,,bronze,N?,ACM
5916,ICT3234,still,fortfarande,bronze,N?,ICT
5917,ACM525,Stochastic analysis,Stokastisk analys,bronze,N?,ACM
5918,ACM796,Stochastic processes,,bronze,N?,ACM
5919,ACM730,Stochastic programming,,bronze,N?,ACM
5920,ICT3235,stocks,aktier,bronze,N?,ICT
5921,ICT3236,stolen,stulna,bronze,N?,ICT
5922,ICT3237,storage,lagring,bronze,N?,ICT
5923,ACM1093,Storage devices [**],Lagringsenheter [**],bronze,N?,ACM
5924,ACM484,Storage hierarchies,Lagringshierarkier,bronze,N?,ACM
5925,ACM477,Storage Management,Lagringshantering,bronze,N?,ACM
5926,GF1369,storage techniques,lagringsteknik,silver,N,GF
5927,GF1370,storage,lagring,silver,N,GF
5928,ACM246,Store and forward networks,,bronze,N?,ACM
5929,ICT3238,store stores stored storing,lagra lagrar lagras lagring,bronze,N?,ICT
5930,GF1371,store, lagra,silver,V,GF
5931,GF1372,storm, storma,silver,V,GF
5932,GF1373,storm,storm,silver,N,GF
5933,ICT3239,storytelling,berättande,bronze,N?,ICT
5934,ICT3240,straight,rakt,bronze,N?,ICT
5935,ICT3241,strategic development plan,strategisk utvecklingsplan,bronze,N?,ICT
5936,ACM1419,Strategic information systems planning,Planering av strategiska informationssystem,bronze,N?,ACM
5937,ICT3242,strategic management,strategisk ledning,bronze,N?,ICT
5938,ICT3243,strategy strategies,strategi strategier,bronze,N?,ICT
5939,GF1374,strategy,strategi,silver,N,GF
5940,ICT3244,stream control transmission protocol (SCTP),överföringsström kontrollprotokoll,bronze,N?,ICT
5941,ICT3245,stream streams streaming,strömma/strömmen strömmarna strömmande,bronze,N?,ICT
5942,GF1375,stream, strömma,silver,V,GF
5943,GF1376,stream,ström,silver,N,GF
5944,ICT3246,streaming,strömmande,bronze,N?,ICT
5945,ICT3247,streaming multimedia,strömmande multimedie,bronze,N?,ICT
5946,ICT3248,streaming protocol,strömningsprotokollet,bronze,N?,ICT
5947,ICT3249,streetlights,gatlyktor,bronze,N?,ICT
5948,ICT3250,strengths,styrkor,bronze,N?,ICT
5949,ICT3251,stretching,sträckning,bronze,N?,ICT
5950,GF1377,strict,strikt,silver,A,GF
5951,ICT3252,strictly,strikt,bronze,N?,ICT
5952,ICT3253,string matching,strängmatchning,bronze,N?,ICT
5953,ICT3254,string strings,sträng strängar,bronze,N?,ICT
5954,GF1378,string,sträng,silver,N,GF
5955,ICT3256,strong authentication,stark autentisering,bronze,N?,ICT
5956,ICT3255,strong stronger,stark starkare,bronze,N?,ICT
5957,ACM1218,Structural,Strukturella,bronze,N?,ACM
5958,ICT3258,structure of management information (SMI),struktur informationshantering,bronze,N?,ICT
5959,GF1379,structure, strukturera,silver,V,GF
5960,GF1380,structure,struktur,silver,N,GF
5961,ACM343,Structured programming,Strukturerad programmering,bronze,N?,ACM
5962,ACM334,Structured programming [**],Strukturerad programmering [**],bronze,N?,ACM
5963,ICT3259,structured query language (SQL),,bronze,N?,ICT
5964,ICT3257,structure|s structured,struktur strukturerar strukturerad,bronze,N?,ICT
5965,ICT3260,student housing,studentbostäder,bronze,N?,ICT
5966,GF1381,student,student,silver,N,GF
5967,ACM627,Studies of Program Constructs (2,,bronze,N?,ACM
5968,ICT3261,study,studie,bronze,N?,ICT
5969,GF1382,study, studera,silver,V,GF
5970,ICT3262,style,stil,bronze,N?,ICT
5971,ACM949,Style guides,,bronze,N?,ACM
5972,GF1383,style,stil,silver,N,GF
5973,ACM121,Styles (e.g.,Modeller (t.ex. parallell,bronze,N?,ACM
5974,ICT3263,subchannels,delkanaler,bronze,N?,ICT
5975,GF1384,subclass,subklass,silver,N,GF
5976,ICT3264,subject subjective,ärende/rubrik,bronze,N?,ICT
5977,GF1385,subjunctive,konjunktiv,silver,N,GF
5978,ICT3265,sublayer|s,subskikt delskikt,bronze,N?,ICT
5979,GF1386,submission,inlämning,silver,N,GF
5980,ICT3266,submit Submitting submission,"""underkastelse lämna """"lämna in""""""",bronze,N?,ICT
5981,ICT3267,subnet,subnät,bronze,N?,ICT
5982,ICT3268,subrating,subrating,bronze,N?,ICT
5983,GF1387,subroutine,subrutin,silver,N,GF
5984,ICT3270,subscribe message,prenumerera meddelande,bronze,N?,ICT
5985,ICT3269,subscribe subscribes,prenumerera prenumererar,bronze,N?,ICT
5986,ICT3272,subscriber identity module (SIM),abonnentidentitetsmodulen ,bronze,N?,ICT
5987,GF1388,subscriber,prenumerant,silver,N,GF
5988,ICT3271,subscriber|s,abonnenten abonnenter,bronze,N?,ICT
5989,ICT3273,subscription subscriptions,abonnemangs abonnemang,bronze,N?,ICT
5990,ICT3274,subsequent,efterföljande,bronze,N?,ICT
5991,ICT3275,subsequently,därefter,bronze,N?,ICT
5992,ICT3276,subset,delmängd,bronze,N?,ICT
5993,GF1389,subset,delmängd,silver,N,GF
5994,ICT3277,subsidiary,dotterbolag,bronze,N?,ICT
5995,ICT3278,subsidized,subvention,bronze,N?,ICT
5996,ICT3279,subsistance,existensminimum,bronze,N?,ICT
5997,ICT3280,substitution,substitution,bronze,N?,ICT
5998,ACM993,Substitution mechanisms [**],Substitutionsmekanismer,bronze,N?,ACM
5999,ICT3282,subsystem testing,test med delsystem,bronze,N?,ICT
6000,GF1390,subsystem,subsystem,silver,N,GF
6001,ICT3281,subtype,subtyp,bronze,N?,ICT
6002,ICT3283,suburban,förorts-,bronze,N?,ICT
6003,ICT3284,success factors,framgångsfaktorer,bronze,N?,ICT
6004,ICT3285,successful successfully,framgångsrik framgångsrikt,bronze,N?,ICT
6005,ICT3286,successor|s,efterföljare efterträdare,bronze,N?,ICT
6006,ICT3287,suddenly,plötsligt,bronze,N?,ICT
6007,ICT3288,sufficient,tillräcklig,bronze,N?,ICT
6008,ICT3290,suitability,lämplighet,bronze,N?,ICT
6009,ICT3289,suitable,lämplig,bronze,N?,ICT
6010,GF1391,suite,svit,silver,N,GF
6011,GF1392,summarize, summera,silver,V,GF
6012,ACM1174,Summation methods [**],Summationsmetoder [**],bronze,N?,ACM
6013,ICT3293,super,super,bronze,N?,ICT
6014,ACM289,Super (very large) computers,Superdatorer (mycket stora datorer),bronze,N?,ACM
6015,GF1393,superclass,superklass,silver,N,GF
6016,GF1394,supercomputer,superdator,silver,N,GF
6017,ICT3294,superram superramar,superframe|s,bronze,N?,ICT
6018,ICT3295,supersensors,supersensors,bronze,N?,ICT
6019,ICT3296,superset,superset,bronze,N?,ICT
6020,ICT3297,supervise,övervaka,bronze,N?,ICT
6021,ICT3298,supervision,övervakning/tillsyn/uppsikt,bronze,N?,ICT
6022,GF1395,supervision,handledning,silver,N,GF
6023,ICT3299,supervisor,arbetsledare,bronze,N?,ICT
6024,ICT3300,supervisory control and data acquisition (SCADA),övervakande kontroll och datainsamling,bronze,N?,ICT
6025,ICT3301,supplement supplementary,komplement kompletterande,bronze,N?,ICT
6026,ICT3302,supplicant,supplikant,bronze,N?,ICT
6027,ACM1343,Suppliers,Leverantörer,bronze,N?,ACM
6028,ICT3303,suppliers,leverantörer,bronze,N?,ICT
6029,ICT3304,supply supplies,försörjning förnödenheter,bronze,N?,ICT
6030,ICT3306,support process,stödprocess,bronze,N?,ICT
6031,ICT3307,support site,supportportal,bronze,N?,ICT
6032,ICT3308,support supporting supported supports,stödja stödjande bärare som stöds,bronze,N?,ICT
6033,ICT3305,support supports supported supporting,stöd bärare stöds stödjande,bronze,N?,ICT
6034,ICT3309,support vector machine (SVM),stödvektormaskin,bronze,N?,ICT
6035,GF1396,support, stödja,silver,V,GF
6036,GF1397,support,stöd,silver,N,GF
6037,ACM1199,Surface fitting,Ytavpassning,bronze,N?,ACM
6038,ICT3310,surface morphology,ytmorfologi,bronze,N?,ICT
6039,ICT3311,surface optimization,yta optimering,bronze,N?,ICT
6040,ICT3312,surface topography,yttopografi,bronze,N?,ICT
6041,ICT3313,surplus,överskott,bronze,N?,ICT
6042,ICT3314,surrounding,omgivande,bronze,N?,ICT
6043,ICT3315,surveillance,övervakning,bronze,N?,ICT
6044,ICT3316,survey surveyed,enkät undersökta,bronze,N?,ICT
6045,ACM797,Survival analysis,,bronze,N?,ACM
6046,ICT3317,suspends suspended,avstänger suspenderades,bronze,N?,ICT
6047,ICT3319,sustainability,hållbarhet,bronze,N?,ICT
6048,GF1398,sustainability,hållbarhet,silver,N,GF
6049,ICT3320,sustainable,hållbar,bronze,N?,ICT
6050,GF1399,sustainable,hållbar,silver,A,GF
6051,ICT3321,sustainable consumption,hållbar konsumtion,bronze,N?,ICT
6052,ICT3322,sustainable development,hållbar utveckling,bronze,N?,ICT
6053,ICT3323,sustainable human computer interaction (sustainable HCI),,bronze,N?,ICT
6054,ICT3324,sustainable lifestyles,hållbara livsstilar,bronze,N?,ICT
6055,ICT3325,Sustainable solution,hållbar lösning,bronze,N?,ICT
6056,ICT3318,sustained,ihållande,bronze,N?,ICT
6057,ICT3291,svit sviter,suite|s,bronze,N?,ICT
6058,ICT3326,swamp,träsk,bronze,N?,ICT
6059,ACM485,Swapping [**],Svappning,bronze,N?,ACM
6060,ICT3327,swarm,svärm,bronze,N?,ICT
6061,ICT3328,Swedish,svenska,bronze,N?,ICT
6062,ICT3329,switch switches switched switching,växel växlar dataväxel dataväxlar omkopplas omkopplings,bronze,N?,ICT
6063,GF1400,switch, switcha,silver,V,GF
6064,GF1401,switch,strömbrytare,silver,N,GF
6065,ACM156,Switching theory,,bronze,N?,ACM
6066,GF1402,symbol,symbol,silver,N,GF
6067,ACM979,SYMBOLIC AND ALGEBRAIC MANIPULATION,SYMBOLISK OCH ALGEBRAISK MANIPULERING,bronze,N?,ACM
6068,ACM363,Symbolic execution,Symbolisk exekvering,bronze,N?,ACM
6069,ICT3330,symbol|s,symbol symboler,bronze,N?,ICT
6070,ICT3331,symmetric,symmetrisk,bronze,N?,ICT
6071,GF1403,symmetric,symmetrisk,silver,A,GF
6072,ICT3332,symmetric key management,symmetrisk nyckelhantering,bronze,N?,ICT
6073,ACM475,Synchronization,Synkronisering,bronze,N?,ACM
6074,ICT3333,synchronization,synkronisering,bronze,N?,ICT
6075,GF1404,synchronization error,synkroniseringsfel,silver,N,GF
6076,GF1405,synchronization,synkronisering,silver,N,GF
6077,ICT3334,synchronize synchronizes synchronized synchronization synchronous synchronizing,synkronisera synkroniserar synkroniserade synkroniserings synkron synkroniserings,bronze,N?,ICT
6078,ICT3335,Synchronized Multimedia Integration Language (SMIL),,bronze,N?,ICT
6079,ICT3336,synchronous,synkrona,bronze,N?,ICT
6080,ACM962,Synchronous interaction,,bronze,N?,ACM
6081,ICT3337,synchronous systems,synkrona system,bronze,N?,ICT
6082,ICT3338,syncronization,synkronisering,bronze,N?,ICT
6083,ACM420,Syntax,Syntax,bronze,N?,ACM
6084,GF1406,syntax analysis,syntaxanalys,silver,N,GF
6085,GF1407,syntax,syntax,silver,N,GF
6086,ICT3339,synthesizer,syntetiserare,bronze,N?,ICT
6087,ACM195,System architectures,Systemarkitekturer,bronze,N?,ACM
6088,ICT3340,system design flow,systemdesign flöde,bronze,N?,ICT
6089,ICT3341,system evaluation,systemutvärdering,bronze,N?,ICT
6090,ACM1434,System Management,Systemförvaltning,bronze,N?,ACM
6091,ICT3342,system modeling,systemmodellering,bronze,N?,ICT
6092,ICT3343,system on chip (SoC),systemet på chip,bronze,N?,ICT
6093,GF1408,system requirement,systemkrav,silver,N,GF
6094,GF1409,system specification,systemspecifikation,silver,N,GF
6095,ICT3344,system support,systemstöd,bronze,N?,ICT
6096,ICT3345,system systems,systemets system,bronze,N?,ICT
6097,ICT3346,system test,systemprovning,bronze,N?,ICT
6098,ICT3347,system testing,systemtest,bronze,N?,ICT
6099,ICT3348,system under test (SUT),systemet som testas ,bronze,N?,ICT
6100,GF1410,system verification,systemverifiering,silver,N,GF
6101,GF1411,system,system,silver,N,GF
6102,ICT3349,system-on-chip (SoC),system-on-a-Chip,bronze,N?,ICT
6103,GF1412,systematic,systematisk,silver,A,GF
6104,ACM974,Systems,,bronze,N?,ACM
6105,ACM1348,Systems,System,bronze,N?,ACM
6106,ACM841,Systems,System,bronze,N?,ACM
6107,ACM1420,Systems analysis and design,Systemanalys och systemkonstruktion,bronze,N?,ACM
6108,ACM815,Systems and Information Theory (E.4),,bronze,N?,ACM
6109,ACM887,Systems and Software,,bronze,N?,ACM
6110,ACM1421,Systems development,Systemutveckling,bronze,N?,ACM
6111,ICT3350,systems integration,systemintegration,bronze,N?,ICT
6112,ACM904,Systems issues,,bronze,N?,ACM
6113,ACM718,Systems of equations,,bronze,N?,ACM
6114,ACM526,Systems Programs and Utilities,Systemprogram och nyttoprogram,bronze,N?,ACM
6115,ACM196,Systems specification methodology,Metoder för systemspecificering,bronze,N?,ACM
6116,ACM1239,Systems theory,Systemteori,bronze,N?,ACM
6117,ICT3351,systems thinking,systemtänkande,bronze,N?,ICT
6118,GF1413,table,tabell,silver,N,GF
6119,ACM542,Tables [**],Tabeller,bronze,N?,ACM
6120,ICT3352,table|s,tabell tabeller,bronze,N?,ICT
6121,ICT3353,tag tags tagging,tagg/etikett taggar taggning,bronze,N?,ICT
6122,GF1414,tag,tagg,silver,N,GF
6123,ICT3354,Tail-f Systems’ Network Control System (NCS),,bronze,N?,ICT
6124,ICT3355,take takes taking,ta tar tagande,bronze,N?,ICT
6125,ICT3356,talent management,talent förvaltning,bronze,N?,ICT
6126,ICT3357,talk talks talking,prata samtal talar,bronze,N?,ICT
6127,ICT3358,tamper tampering,manipulera manipulering,bronze,N?,ICT
6128,GF1415,tape drive,bandstation,silver,N,GF
6129,GF1416,tape, banda,silver,V,GF
6130,ICT3359,target targets,målgrupp mål ,bronze,N?,ICT
6131,ICT3360,targeted targeting,riktade riktar,bronze,N?,ICT
6132,ICT3361,tariff|s,tariff tariffer,bronze,N?,ICT
6133,ICT3362,task tasks tasking,uppgift uppgifter tasking,bronze,N?,ICT
6134,GF1417,task,arbetsuppgift,silver,N,GF
6135,ICT3363,task-based knowledge management (KM) framework,uppgiftsbaserad kunskapshantering ramverk,bronze,N?,ICT
6136,GF1418,taskbar,aktivitetsfält,silver,N,GF
6137,ICT3364,taught,lärt,bronze,N?,ICT
6138,ACM1408,Taxation,Beskattning,bronze,N?,ACM
6139,ICT3365,taxing taxation,beskatta beskattning,bronze,N?,ICT
6140,ICT3366,taxis,taxibilar,bronze,N?,ICT
6141,ICT3367,taxonomy,taxonomi,bronze,N?,ICT
6142,ICT3368,TCP performance,TCP prestanda,bronze,N?,ICT
6143,GF1419,teach, undervisa,silver,V,GF
6144,ICT3369,teaching,lärande,bronze,N?,ICT
6145,GF1420,team,lag,silver,N,GF
6146,ICT3370,teamwork,team,bronze,N?,ICT
6147,ICT3371,tear-down,tår-ner,bronze,N?,ICT
6148,ICT3372,tearing,riva,bronze,N?,ICT
6149,ICT3373,technical,teknisk,bronze,N?,ICT
6150,GF1421,technical,teknisk,silver,A,GF
6151,ICT3374,technical documentation,teknisk dokumentation,bronze,N?,ICT
6152,ICT3375,technical technically,tekniskt tekniskt,bronze,N?,ICT
6153,GF1422,technique,teknik,silver,N,GF
6154,ICT3376,technique|s,teknik tekniker,bronze,N?,ICT
6155,ICT3377,technological,teknisk,bronze,N?,ICT
6156,GF1423,technological,teknologisk,silver,A,GF
6157,ICT3378,technological change,teknisk förändring,bronze,N?,ICT
6158,ICT3380,technology diffusion,teknikspridning,bronze,N?,ICT
6159,ICT3381,technology technologies,teknologi tekniker,bronze,N?,ICT
6160,ICT3379,technology technologies,teknologi teknologier,bronze,N?,ICT
6161,GF1424,technology,teknologi,silver,N,GF
6162,ICT3382,technology-based,teknikbaserade,bronze,N?,ICT
6163,ICT3384,telecommunication (telco) cloud,telekommunikation moln,bronze,N?,ICT
6164,ICT3385,telecommunication (telecom),telekommunikation,bronze,N?,ICT
6165,ICT3386,telecommunication services,telekommunikationstjänster,bronze,N?,ICT
6166,ICT3383,telecommunication telecommunications,telekommunikation telekommunikation,bronze,N?,ICT
6167,GF1425,telecommunication,telekommunikation,silver,N,GF
6168,GF1426,telecommunications,telekommunikation,silver,N,GF
6169,ICT3387,telegraph,telegraf,bronze,N?,ICT
6170,ICT3388,telemedicine,telemedicin,bronze,N?,ICT
6171,ICT3389,telephone telephones,telefon elefoner,bronze,N?,ICT
6172,ICT3390,telephony,telefoni,bronze,N?,ICT
6173,GF1427,telephony,telefoni,silver,N,GF
6174,ICT3391,tells,berättar ,bronze,N?,ICT
6175,ICT3392,temperature,temperatur,bronze,N?,ICT
6176,GF1428,template,mall,silver,N,GF
6177,ICT3393,template/templates,mall/mallar,bronze,N?,ICT
6178,GF1429,temporal,temporal,silver,A,GF
6179,ACM647,Temporal logic,,bronze,N?,ACM
6180,ACM1032,Temporal logic,Tidslogik,bronze,N?,ACM
